ticker,action,entry_date,exit_date,entry,exit,shares,pnl_pct,half_sold,days
ETN,STOP,2023-09-12,2023-09-13,228.22375731627284,214.85,87.6332956532828,-5.859932144460956,False,1
TTD,STOP,2023-09-12,2023-09-18,85.58000183105469,80.39,233.69945749104363,-6.064503061475013,False,6
WDAY,STOP,2023-09-12,2023-09-21,250.3000030517578,233.59,79.90411408770274,-6.67598995126758,False,9
ADBE,STOP,2023-09-12,2023-09-21,555.6300048828125,519.47998046875,35.923185977347906,-6.506132515591356,False,9
BX,STOP,2023-09-19,2023-09-26,103.74332492974608,96.19,184.71753078033584,-7.280781616418331,False,7
DELL,STOP,2023-09-26,2023-09-27,66.52139050412126,64.52,275.6480668689588,-3.0086420156795524,False,1
VST,STOP,2023-09-26,2023-10-02,32.79604059170808,31.34,559.1069033660182,-4.439684075998529,False,6
DELL,STOP,2023-10-03,2023-10-05,65.51117727633357,62.58,265.2694504712991,-4.474316289523439,False,2
LII,STOP,2023-09-12,2023-10-19,379.3685075368787,348.04,52.71918886956051,-8.258067529190793,False,37
ARES,STOP,2023-10-10,2023-10-23,100.84500774406553,92.91,164.44614605492598,-7.868518156301585,False,13
FICO,STOP,2023-10-24,2023-10-25,927.1900024414062,845.1199951171875,18.89192170349675,-8.851476731642727,False,1
META,STOP,2023-10-03,2023-10-26,301.61135737230416,292.4319477072552,59.42387343889403,-3.043456236204678,False,23
EQT,STOP,2023-10-24,2023-10-26,40.79035635854921,38.825125140511574,394.1327044695955,-4.817881954163772,False,2
ERIE,STOP,2023-09-26,2023-10-27,280.4046295581391,268.44,65.39297417018662,-4.266915841223073,False,31
VRT,HALF,2023-10-31,2023-11-14,37.89253968387856,43.736269841939276,208.7345966452087,15.421848751264733,False,14
NRG,HALF,2023-10-31,2023-11-16,40.0415237936399,46.00576189681995,209.42617042775868,14.895132697540836,False,16
VST,HALF,2023-10-31,2023-12-06,31.985651651406638,36.66782582570332,262.17202255515724,14.638357927876623,False,36
VRT,TARGET,2023-10-31,2023-12-12,37.89253968387856,49.58,208.7345966452087,30.843697502529466,True,42
CBOE,HALF,2023-10-31,2024-01-17,159.37616734097372,183.01808367048687,52.61604119424767,14.834034927526506,False,78
NRG,TARGET,2023-10-31,2024-01-29,40.0415237936399,51.97,209.42617042775868,29.790265395081672,True,90
VST,TARGET,2023-10-31,2024-02-01,31.985651651406638,41.35,262.17202255515724,29.276715855753245,True,93
WSM,HALF,2023-12-19,2024-02-12,96.63702723564158,110.57851361782079,97.69030706599585,14.426650716587153,False,55
UBER,HALF,2024-01-30,2024-02-14,66.9000015258789,76.98500076293945,145.09168533408013,15.074736931297927,False,15
DELL,HALF,2024-02-06,2024-03-01,82.5314699440257,120.01863688477779,119.58304214609804,45.421663961851834,False,24
DELL,TARGET,2024-02-06,2024-03-01,82.5314699440257,120.01863688477779,119.58304214609804,45.421663961851834,True,24
