ticker,action,entry_date,exit_date,entry,exit,shares,pnl_pct,half_sold,days
ETN,STOP,2023-09-12,2023-09-13,228.22375731627284,214.85,145.90943726271584,-5.859932144460956,False,1
WDAY,STOP,2023-09-12,2023-09-21,250.3000030517578,233.59,133.17352347950458,-6.67598995126758,False,9
BX,STOP,2023-09-19,2023-09-26,103.74332492974608,96.19,301.8634528612192,-7.280781616418331,False,7
DELL,STOP,2023-09-26,2023-09-27,66.52139050412126,64.52,445.2526633059768,-3.0086420156795524,False,1
LII,STOP,2023-09-12,2023-10-19,379.3685075368787,348.04,87.86531478260086,-8.258067529190793,False,37
FICO,STOP,2023-10-24,2023-10-25,927.1900024414062,845.1199951171875,32.09500310474898,-8.851476731642727,False,1
META,STOP,2023-10-03,2023-10-26,301.61135737230416,292.4319477072552,95.15068935886917,-3.043456236204678,False,23
NRG,STOP,2023-10-31,2024-08-02,40.0415237936399,67.77535442685667,712.9362029562686,69.26267535708006,False,276
HWM,STOP,2024-08-06,2025-04-04,87.9138049868552,112.06104470513601,464.69918331552,27.466948702642657,False,241
PM,STOP,2025-04-08,2025-04-09,146.3097811110644,140.51,320.5705698285063,-3.9640419574285213,False,1
TMUS,STOP,2025-04-15,2025-04-21,257.1399037905843,247.7,188.96307439281253,-3.6711158600542193,False,6
PM,STOP,2025-04-22,2025-10-21,156.40537689990268,144.95,304.0654788440007,-7.324157984181056,False,182
GLW,STOP,2025-10-28,2025-11-13,83.58111039613874,81.95,604.8149962414526,-1.951529943079211,False,16
GOOG,STOP,2025-11-18,2026-03-26,287.7338640518037,279.5729058443142,177.78314596826658,-2.836287009310867,False,128
PSX,STOP,2026-03-31,2026-04-08,182.71665836655075,164.62471973040374,271.7481940685564,-9.901636116753231,False,8
CBOE,STOP,2023-10-31,2026-06-02,159.37616734097372,295.5020415364419,170.2788449505337,85.41168762343038,False,945
LITE,STOP,2026-06-09,2026-06-10,908.1199951171875,833.6950073242188,55.356388002349156,-8.195501496844004,False,1
TER,STOP,2026-06-16,2026-07-02,432.0840422665655,390.17811983478,106.69714568877151,-9.69855822769139,False,16
FIX,STOP,2026-04-14,2026-07-07,1643.5044936916138,1657.683537834308,27.19145323983116,0.8627323014399169,False,84
WDC,STOP,2026-07-07,2026-07-08,532.4000244140625,526.0,52.50027192373716,-1.2021082119795357,False,1
CNC,STOP,2026-07-07,2026-07-28,67.20999908447266,59.5099983215332,872.7694912027463,-11.456629769123694,False,21
FTNT,STOP,2026-07-14,2026-07-28,158.77999877929688,149.98,173.74581244133324,-5.54225900425206,False,14
MPC,STOP,2026-08-04,2026-08-05,307.9866708423331,297.01,186.99287159366455,-3.5640084073483846,False,1
VLO,STOP,2026-08-04,2026-08-07,305.0,291.61,66.63609220733686,-4.390163934426228,False,3
FTNT,STOP,2026-08-11,2026-08-19,163.24000549316406,152.02,116.89401720509383,-6.873318497672987,False,8
CASY,STOP,2023-09-26,2026-08-28,273.2779281350602,741.7237772419435,111.47793854338876,171.4173743572026,False,1067
NTAP,STOP,2026-08-11,2026-09-03,198.8000030517578,161.9499969482422,280.75034674235275,-18.536220089454268,False,23
