date,equity,positions
2023-09-01,100000.0,0
2023-09-05,100000.0,0
2023-09-06,100000.0,0
2023-09-07,100000.0,0
2023-09-08,100000.0,0
2023-09-11,100000.0,0
2023-09-12,98048.75402710203,3
2023-09-13,96392.00980388085,2
2023-09-14,96598.33782591004,2
2023-09-15,95633.78936055857,2
2023-09-18,96197.82305508139,2
2023-09-19,96192.57242603405,3
2023-09-20,94989.67878518108,3
2023-09-21,93108.13853033837,2
2023-09-22,93662.31927374373,2
2023-09-25,93899.61648831755,2
2023-09-26,90723.71074001369,3
2023-09-27,90899.49165608907,2
2023-09-28,91303.63835003349,2
2023-09-29,90620.37598220984,2
2023-10-02,90171.52172041345,2
2023-10-03,89035.558237032,3
2023-10-04,90687.12129858386,3
2023-10-05,90724.69247185919,3
2023-10-06,91388.18879650606,3
2023-10-09,92489.1108878025,3
2023-10-10,93452.39134357436,3
2023-10-11,94218.79367349087,3
2023-10-12,92793.0549611685,3
2023-10-13,90633.15266512602,3
2023-10-16,92119.76174949133,3
2023-10-17,93091.76061114992,3
2023-10-18,90440.30094878189,3
2023-10-19,89086.83872008005,2
2023-10-20,88465.77677236786,2
2023-10-23,89276.97248050923,2
2023-10-24,87171.1968510471,3
2023-10-25,85699.46288842466,2
2023-10-26,85541.91158748732,1
2023-10-27,85218.69088481611,1
2023-10-30,85453.96553678892,1
2023-10-31,85907.84039208428,3
2023-11-01,87024.37902250177,3
2023-11-02,87471.47354273024,3
2023-11-03,88802.75882604404,3
2023-11-06,89985.43730068755,3
2023-11-07,89736.86870450278,3
2023-11-08,90127.90107132646,3
2023-11-09,90162.87004415816,3
2023-11-10,90342.60291757688,3
2023-11-13,91642.5408443284,3
2023-11-14,92555.86966475772,3
2023-11-15,92760.46815088014,3
2023-11-16,92776.83401304395,3
2023-11-17,92541.57537830852,3
2023-11-20,92456.48679252018,3
2023-11-21,91198.5777695064,3
2023-11-22,92330.57687570374,3
2023-11-24,92099.43570072082,3
2023-11-27,92599.8593880135,3
2023-11-28,92544.22603009843,3
2023-11-29,91828.02387486727,3
2023-11-30,93130.28007641429,3
2023-12-01,93270.73759295215,3
2023-12-04,93399.53948166872,3
2023-12-05,93396.69317939732,3
2023-12-06,92104.3390523496,3
2023-12-07,91977.1626615921,3
2023-12-08,91719.8754305259,3
2023-12-11,92286.62609158822,3
2023-12-12,92788.98251216981,3
2023-12-13,93432.55017017855,3
2023-12-14,91288.27247267374,3
2023-12-15,91721.24867965921,3
2023-12-18,92483.33055443349,3
2023-12-19,93595.73842860108,3
2023-12-20,92177.65876404021,3
2023-12-21,93497.95712365764,3
2023-12-22,93319.44639418201,3
2023-12-26,93443.00562771785,3
2023-12-27,94242.43529703126,3
2023-12-28,95101.23238968401,3
2023-12-29,95082.15427575119,3
2024-01-02,95028.80044534881,3
2024-01-03,94606.996511275,3
2024-01-04,94429.19645965428,3
2024-01-05,95257.96597855951,3
2024-01-08,96285.78641307549,3
2024-01-09,95499.36979333003,3
2024-01-10,94982.31930580582,3
2024-01-11,95509.19064958008,3
2024-01-12,96174.44180811857,3
2024-01-16,96939.10432608229,3
2024-01-17,97539.8448248129,3
2024-01-18,97121.31630114921,3
2024-01-19,97966.49923719015,3
2024-01-22,98218.09552263333,3
2024-01-23,98610.23457069864,3
2024-01-24,97825.4251181547,3
2024-01-25,99119.85766794236,3
2024-01-26,98202.95843325435,3
2024-01-29,97610.27603889204,3
2024-01-30,97412.26649688651,3
2024-01-31,96822.13885267024,3
2024-02-01,98170.909798154,3
2024-02-02,98211.59794917554,3
2024-02-05,97150.56430838528,3
2024-02-06,97103.94709405644,3
2024-02-07,97312.64391294828,3
2024-02-08,97906.91220736249,3
2024-02-09,97967.63487280358,3
2024-02-12,97554.2708070167,3
2024-02-13,97303.85268239566,3
2024-02-14,97667.59040759079,3
2024-02-15,98118.52217428427,3
2024-02-16,98309.60091338024,3
2024-02-20,99098.15813178592,3
2024-02-21,98881.08499565594,3
2024-02-22,100523.19880598885,3
2024-02-23,101139.9550906907,3
2024-02-26,101802.06258939502,3
2024-02-27,102596.45588440927,3
2024-02-28,103646.82824777995,3
2024-02-29,103483.37356010557,3
2024-03-01,103867.63294740906,3
2024-03-04,105684.92771400306,3
2024-03-05,104951.63627040567,3
2024-03-06,106570.19781220742,3
2024-03-07,106047.79344399915,3
2024-03-08,106054.72616900555,3
2024-03-11,105009.22274549534,3
2024-03-12,105401.6460858669,3
2024-03-13,106004.76277931168,3
2024-03-14,106439.19192904195,3
2024-03-15,108079.94637203375,3
2024-03-18,108815.08808536052,3
2024-03-19,110338.8590137093,3
2024-03-20,111300.20226383358,3
2024-03-21,111724.60793157778,3
2024-03-22,111099.90880100208,3
2024-03-25,111846.20010057057,3
2024-03-26,109732.85490424762,3
2024-03-27,110829.3968197538,3
2024-03-28,112129.63495491902,3
2024-04-01,113167.36431357346,3
2024-04-02,111917.68128397065,3
2024-04-03,113952.21273374186,3
2024-04-04,113032.52069313086,3
2024-04-05,114951.1081242807,3
2024-04-08,115524.7980618167,3
2024-04-09,114157.25414366533,3
2024-04-10,114598.78024265883,3
2024-04-11,114869.33988946902,3
2024-04-12,114614.6843006762,3
