date,equity,positions
2020-08-28,100000.0,0
2020-08-31,100000.0,0
2020-09-01,101924.69123877102,5
2020-09-02,102760.51325298515,5
2020-09-03,98246.11409948804,4
2020-09-04,99175.51974844518,3
2020-09-08,98088.61642592248,3
2020-09-09,99392.41587708279,3
2020-09-10,98383.29297019629,3
2020-09-11,99938.21339563231,3
2020-09-14,100650.09567563134,3
2020-09-15,100144.95135827587,5
2020-09-16,101669.98744359039,5
2020-09-17,101547.8871032903,5
2020-09-18,100964.21802619644,5
2020-09-21,97321.4573362434,4
2020-09-22,98109.94843057763,5
2020-09-23,95663.82460296819,5
2020-09-24,96700.80807882256,5
2020-09-25,97509.2318574586,5
2020-09-28,100178.89114754595,5
2020-09-29,99569.37327651617,5
2020-09-30,99973.94283979174,5
2020-10-01,101007.41816636176,5
2020-10-02,100888.73365475127,5
2020-10-05,103133.88166867482,5
2020-10-06,102511.32068384255,5
2020-10-07,105353.9647928535,5
2020-10-08,105975.77969584022,5
2020-10-09,107375.60867856776,5
2020-10-12,106613.71069397869,5
2020-10-13,106928.16865776479,5
2020-10-14,107636.46126749054,5
2020-10-15,108180.35741367275,5
2020-10-16,108309.38021588646,5
2020-10-19,107367.79656028491,5
2020-10-20,108533.06770897622,5
2020-10-21,107764.53562501834,5
2020-10-22,108573.75852097834,5
2020-10-23,109087.29984223301,5
2020-10-26,105350.21522224294,5
2020-10-27,105225.88078034033,5
2020-10-28,101078.59539993682,4
2020-10-29,101091.98960124333,3
2020-10-30,99902.58657535317,3
2020-11-02,101467.57427818095,3
2020-11-03,102977.12853309144,5
2020-11-04,102527.1353160843,5
2020-11-05,105907.08722377132,5
2020-11-06,106977.98810850923,5
2020-11-09,104343.72052868424,5
2020-11-10,104176.91749800487,5
2020-11-11,105396.98331416436,5
2020-11-12,104299.02980953758,5
2020-11-13,107172.05467909528,5
2020-11-16,109552.4759952898,4
2020-11-17,110001.44809434867,5
2020-11-18,109228.80128546697,5
2020-11-19,110167.1791084744,5
2020-11-20,110008.90615017836,5
2020-11-23,112550.95285876257,5
2020-11-24,115217.88499801158,5
2020-11-25,115093.29281971155,5
2020-11-27,114775.33728716696,5
2020-11-30,113619.74504201874,5
2020-12-01,115827.9964607491,5
2020-12-02,116632.17743086566,5
2020-12-03,116911.02464116212,5
2020-12-04,119040.30348138335,5
2020-12-07,118270.3823704144,5
2020-12-08,118902.98325888276,5
2020-12-09,116990.68856829053,5
2020-12-10,117438.04392307086,5
2020-12-11,116784.02973021258,5
2020-12-14,115431.52851520665,5
2020-12-15,116751.34168319489,5
2020-12-16,116458.51199413465,5
2020-12-17,118951.95659776864,5
2020-12-18,117066.96332408061,5
2020-12-21,116927.44453849691,5
2020-12-22,116600.68459509185,5
2020-12-23,117860.6385933655,5
2020-12-24,117426.07322858874,5
2020-12-28,116096.12094540385,5
2020-12-29,115294.1040693525,5
2020-12-30,118220.4934380936,5
2020-12-31,117818.48959591634,5
2021-01-04,117626.09890687677,5
2021-01-05,118944.6773465056,5
2021-01-06,123618.63807587406,5
2021-01-07,125410.56711225997,5
2021-01-08,124459.74709573938,4
2021-01-11,122785.41877763996,4
2021-01-12,123962.84069443426,5
2021-01-13,123519.57788718244,5
2021-01-14,126413.29278278326,5
2021-01-15,124431.62941472206,5
2021-01-19,127553.42671357766,5
2021-01-20,127653.07636957445,5
2021-01-21,126467.97863535117,5
2021-01-22,126202.68354273295,5
2021-01-25,122721.5208130665,4
2021-01-26,119147.07017698375,5
2021-01-27,113073.20903134736,3
2021-01-28,115327.96231062443,3
2021-01-29,113822.80928959722,3
2021-02-01,115127.54063359374,3
2021-02-02,116449.37520376511,5
2021-02-03,115726.68093086698,5
2021-02-04,117918.33948784295,5
2021-02-05,117751.9544858363,5
2021-02-08,121852.09569312539,5
2021-02-09,120358.67329337171,5
2021-02-10,119472.92653002878,5
2021-02-11,121302.10531057073,5
2021-02-12,123156.38310764433,5
2021-02-16,123701.95782866635,5
2021-02-17,121935.05489406997,5
2021-02-18,120164.56884165382,5
2021-02-19,122576.8816135509,5
2021-02-22,120447.07848519097,5
2021-02-23,120293.91363200812,5
2021-02-24,122921.17905441338,5
2021-02-25,118724.8694883739,5
2021-02-26,121107.95829146594,5
2021-03-01,124554.86782216044,5
2021-03-02,122571.67631995246,5
2021-03-03,120408.56309887319,5
2021-03-04,116250.78192145271,5
2021-03-05,116809.39277172684,4
2021-03-08,115207.69894929513,4
2021-03-09,117908.59415417253,5
2021-03-10,119849.76717277039,5
2021-03-11,123734.37687053547,5
2021-03-12,124468.35909371509,5
2021-03-15,123775.8703687039,5
2021-03-16,121770.8515408642,5
2021-03-17,124628.16053543663,5
2021-03-18,121598.39026371726,5
2021-03-19,121837.83130387767,5
2021-03-22,121919.78285815273,5
2021-03-23,116992.17472824665,5
2021-03-24,117088.34328238516,5
2021-03-25,116670.31581526755,4
2021-03-26,119437.2073623019,4
2021-03-29,117746.24233605026,4
2021-03-30,120844.68890049588,5
2021-03-31,121997.90797971452,5
2021-04-01,125893.27894127811,5
2021-04-05,128516.44158266549,5
2021-04-06,128933.46271605353,5
2021-04-07,127603.84321346141,5
2021-04-08,128046.3062103732,5
2021-04-09,128292.4671230651,5
2021-04-12,127362.9941117705,5
2021-04-13,126826.98322565068,5
2021-04-14,127055.08731948998,5
2021-04-15,127897.08294101477,5
2021-04-16,128032.07498879396,5
2021-04-19,126839.89999469151,5
2021-04-20,124223.58378467328,5
2021-04-21,127612.10686637068,5
2021-04-22,126341.62987864831,5
2021-04-23,127383.01868303606,5
2021-04-26,128885.8083390152,5
2021-04-27,129844.98489819534,5
2021-04-28,128884.90177081729,5
